condition_index,condition_name,run_id,seed,structure,leader_style,population_size,max_iterations,adaptive_intimacy,use_rl_leader,num_interventions,final_avg_member_emotion,final_min_member_emotion,final_max_member_emotion,mean_rl_reward,mean_rl_quality
15,,189,6,core_periphery,Low_Fully_Constrained,15,420,True,True,98,-0.7115940560428274,-0.9999765551175779,-0.11924993322728351,-0.00134245445753966,-0.5885283860485191
15,,190,7,core_periphery,Low_Fully_Constrained,15,420,True,True,143,-0.7173265143067115,-0.9979930137415965,-0.21089369206611233,-0.0012311274445209657,-0.6518782903988661
15,,191,8,core_periphery,Low_Fully_Constrained,15,420,True,True,0,-0.5234318664191634,-1.0,-0.21349261892455604,-0.0006435431757373584,-0.46265206460132097
15,,192,9,core_periphery,Low_Fully_Constrained,15,420,True,True,223,-0.7395207524803293,-0.9967516501099363,-0.18383370598613563,-0.001270018280370801,-0.7306176392908285
15,,193,10,core_periphery,Low_Fully_Constrained,15,420,True,True,151,-0.7037991782438401,-0.9983981437366175,-0.3107040077200533,-0.0013639528695492545,-0.6890226617415695
15,,194,11,core_periphery,Low_Fully_Constrained,15,420,True,True,0,-0.47909595962057544,-1.0,-0.11160186338579901,-0.0006588546563002339,-0.4506834185257157
15,,195,12,core_periphery,Low_Fully_Constrained,15,420,True,True,302,-0.7066548181999431,-1.0,-0.16706271035783016,-0.0012252503635751886,-0.7218726947726005
16,,196,0,core_periphery,High_Initially_Constrained,15,420,True,True,367,-0.7836869145127612,-0.9987949267011083,-0.18444971726514786,-0.0014301792868760014,-0.7890711972878859
16,,197,1,core_periphery,High_Initially_Constrained,15,420,True,True,0,-0.46800670340739275,-1.0,-0.09209805229903706,-0.0008802301833067391,-0.4141117456922864
16,,198,2,core_periphery,High_Initially_Constrained,15,420,True,True,354,-0.6262514635376781,-1.0,-0.14065586179473014,-0.0011545956748854839,-0.6178294055425588
16,,199,3,core_periphery,High_Initially_Constrained,15,420,True,True,323,-0.5280500561354201,-0.9987849593460041,-0.05106554658528829,-0.0009034881999146099,-0.56511607009792
16,,200,4,core_periphery,High_Initially_Constrained,15,420,True,True,340,-0.6007395301870843,-0.9974994312461642,-0.11860182702226638,-0.0008500609928869878,-0.6096009753226326
16,,201,5,core_periphery,High_Initially_Constrained,15,420,True,True,178,-0.5758501186114792,-0.9996118175820184,-0.09816413770594458,-0.0009224523507173365,-0.46332627090670336
16,,202,6,core_periphery,High_Initially_Constrained,15,420,True,True,284,-0.7132210256003614,-0.9999812440588838,-0.12317802910394793,-0.0013358241768990464,-0.573868594554628
16,,203,7,core_periphery,High_Initially_Constrained,15,420,True,True,322,-0.6965007628483818,-0.9948729543962808,-0.19377191030163687,-0.0011775168695137609,-0.6282323888058197
16,,204,8,core_periphery,High_Initially_Constrained,15,420,True,True,220,-0.47863840191369195,-0.9983602880155729,-0.18799407866956847,-0.0005354394529878681,-0.4386659883768092
16,,205,9,core_periphery,High_Initially_Constrained,15,420,True,True,379,-0.7434538606188322,-0.9957352692259276,-0.18970897777139892,-0.0012770789073617817,-0.7113977094740505
16,,206,10,core_periphery,High_Initially_Constrained,15,420,True,True,361,-0.6902277055930552,-0.9983981437366175,-0.3108662879054837,-0.0013311848047565208,-0.6747770413483237
16,,207,11,core_periphery,High_Initially_Constrained,15,420,True,True,0,-0.47909595962057544,-1.0,-0.11160186338579901,-0.0006588546563002339,-0.4506834185257157
16,,208,12,core_periphery,High_Initially_Constrained,15,420,True,True,376,-0.7087540887294216,-0.9996058692914634,-0.16033591125289598,-0.0012187179743625084,-0.7148824523097901
17,,209,0,core_periphery,Low_Initially_Constrained,15,420,True,True,363,-0.7852156662238201,-0.9991965371012564,-0.18445934459376945,-0.0014321729309012257,-0.7896175424977802
17,,210,1,core_periphery,Low_Initially_Constrained,15,420,True,True,0,-0.46800670340739275,-1.0,-0.09209805229903706,-0.0008802301833067391,-0.4141117456922864
17,,211,2,core_periphery,Low_Initially_Constrained,15,420,True,True,0,-0.6560399505167979,-1.0,-0.17332689905767312,-0.0012204106123886228,-0.6459521954717038
17,,212,3,core_periphery,Low_Initially_Constrained,15,420,True,True,0,-0.5411773127855215,-1.0,-0.06104122505731966,-0.0009399586135588571,-0.5794256543807655
17,,213,4,core_periphery,Low_Initially_Constrained,15,420,True,True,0,-0.6209916567226426,-1.0,-0.13809004487728124,-0.0009039575774956076,-0.6284880061595083
17,,214,5,core_periphery,Low_Initially_Constrained,15,420,True,True,0,-0.6408537614067846,-1.0,-0.13257232645797948,-0.0010857400605323007,-0.4922151746788203
17,,215,6,core_periphery,Low_Initially_Constrained,15,420,True,True,99,-0.7115922362310508,-0.9999765551175779,-0.11924928462458244,-0.0013424509947015785,-0.5884247363462892
17,,216,7,core_periphery,Low_Initially_Constrained,15,420,True,True,159,-0.7060657092293711,-0.9967888219865544,-0.21086176217593094,-0.0011986577753605775,-0.646874956585219
17,,217,8,core_periphery,Low_Initially_Constrained,15,420,True,True,0,-0.5234318664191634,-1.0,-0.21349261892455604,-0.0006435431757373584,-0.46265206460132097
17,,218,9,core_periphery,Low_Initially_Constrained,15,420,True,True,234,-0.7526994607396823,-0.9957352692259276,-0.18914937892747197,-0.0012968282227908366,-0.7261836240126115
17,,219,10,core_periphery,Low_Initially_Constrained,15,420,True,True,270,-0.6902916031648134,-0.9983981437366175,-0.30871440192962996,-0.001330942142624689,-0.6796459811711639
17,,220,11,core_periphery,Low_Initially_Constrained,15,420,True,True,0,-0.47909595962057544,-1.0,-0.11160186338579901,-0.0006588546563002339,-0.4506834185257157
17,,221,12,core_periphery,Low_Initially_Constrained,15,420,True,True,345,-0.7039917399636785,-0.9997536683071647,-0.16779696805398772,-0.0012102693301593928,-0.7185221403636712
18,,222,0,core_periphery,Free,15,420,True,True,392,-0.7824332367474228,-0.9990177557321884,-0.17213364359926783,-0.0014277811881506387,-0.7887607341385418
18,,223,1,core_periphery,Free,15,420,True,True,384,0.28698110852338765,0.16953324757976723,0.5171532977632145,0.0011010280372654299,0.1322431491655272
18,,224,2,core_periphery,Free,15,420,True,True,381,-0.6225097419564909,-0.9997926225217059,-0.1329752029043593,-0.0011359724795699652,-0.6097401592906129
18,,225,3,core_periphery,Free,15,420,True,True,386,-0.5287921230909653,-0.9987849593460041,-0.05475841750756626,-0.0009011546994144521,-0.5640702364834234
18,,226,4,core_periphery,Free,15,420,True,True,390,-0.595704453557943,-0.9974994312461642,-0.11358572174904707,-0.0008404505323034281,-0.5515932536047474
18,,227,5,core_periphery,Free,15,420,True,True,394,0.12649770788370096,0.05204324710844628,0.2310094860904735,0.0008237172781498738,-0.043027525458372885
18,,228,6,core_periphery,Free,15,420,True,True,358,-0.7153875209643027,-0.9999390438509668,-0.1240215499457194,-0.0013387399160406678,-0.524210327894308
18,,229,7,core_periphery,Free,15,420,True,True,377,-0.6906197322053448,-0.9948729543962808,-0.19776404700367325,-0.0011630127619189179,-0.6023710111160295
18,,230,8,core_periphery,Free,15,420,True,True,391,0.16858156410534295,0.10003864788672166,0.3148207679847818,0.0010683048436715705,-0.04252639471167248
18,,231,9,core_periphery,Free,15,420,True,True,383,-0.7508792179888174,-0.9950743258164373,-0.18980368242732917,-0.0012948293455720414,-0.7092318234958681
18,,232,10,core_periphery,Free,15,420,True,True,386,-0.6868598027845579,-0.9963448835881242,-0.30778260598385543,-0.0013236707445172782,-0.6707245226770063
18,,233,11,core_periphery,Free,15,420,True,True,381,-0.45204040051858235,-0.998731253541144,-0.09834403031406358,-0.0005901047292842672,-0.40130970943172783
18,,234,12,core_periphery,Free,15,420,True,True,379,-0.7084933740609521,-0.9996058692914634,-0.1654405684450907,-0.0012167996605268899,-0.7216135497078489
